2.287684249877929688e+01,3.945349502563476562e+01,3.832873153686523438e+01,3.396113204956054688e+01,1.285937194824218750e+02,1.425661945343017578e+01,3.834654235839843750e+01,1.270904769897460938e+02,5.668837738037109375e+01,4.275039291381835938e+01,1.422044677734375000e+02,5.742820358276367188e+01,5.067618942260742188e+01,1.404784698486328125e+02,3.243598556518554688e+01,0.000000000000000000e+00
1.935848617553710938e+01,3.482877731323242188e+01,5.174914169311523438e+01,3.019004058837890625e+01,1.317842102050781250e+02,1.639772033691406250e+01,3.942787933349609375e+01,1.272141723632812500e+02,7.002858734130859375e+01,4.696028137207031250e+01,1.399603729248046875e+02,6.668544006347656250e+01,5.394680404663085938e+01,1.396809692382812500e+02,3.743416595458984375e+01,0.000000000000000000e+00
2.137206649780273438e+01,3.734646987915039062e+01,4.137203979492187500e+01,2.999573326110839844e+01,1.288536834716796875e+02,2.233399200439453125e+01,3.943724441528320312e+01,1.247416458129882812e+02,6.682995605468750000e+01,4.455067825317382812e+01,1.407236480712890625e+02,6.302543640136718750e+01,5.287373352050781250e+01,1.374132843017578125e+02,3.252243041992187500e+01,0.000000000000000000e+00
2.131913757324218750e+01,6.897627353668212891e+00,4.936695098876953125e+01,5.033649063110351562e+01,9.984066009521484375e+01,5.794446563720703125e+01,7.677437591552734375e+01,8.840179443359375000e+01,9.225468444824218750e+01,8.712356567382812500e+01,8.526043701171875000e+01,9.973226165771484375e+01,1.014536361694335938e+02,6.903193664550781250e+01,1.055009078979492188e+02,0.000000000000000000e+00
1.650433158874511719e+01,2.033149337768554688e+01,4.340906524658203125e+01,7.021617889404296875e+01,9.011068725585937500e+01,7.932997894287109375e+01,9.440493774414062500e+01,7.625817871093750000e+01,1.091360931396484375e+02,1.024250717163085938e+02,8.044963836669921875e+01,9.860010528564453125e+01,1.066556930541992188e+02,7.479019165039062500e+01,8.696043395996093750e+01,0.000000000000000000e+00
1.903168869018554688e+01,2.072999382019042969e+01,5.267376708984375000e+01,6.198168945312500000e+01,1.019369049072265625e+02,5.624227142333984375e+01,8.589746093750000000e+01,9.352915954589843750e+01,9.711854553222656250e+01,9.899642181396484375e+01,9.016121673583984375e+01,9.684896850585937500e+01,1.084495544433593750e+02,7.205683898925781250e+01,9.961741638183593750e+01,0.000000000000000000e+00
1.838696098327636719e+01,5.843368530273437500e+01,5.788621902465820312e+01,3.098233222961425781e+01,1.529463043212890625e+02,1.084848785400390625e+01,2.873135185241699219e+01,1.426376800537109375e+02,1.446530342102050781e+01,3.926199722290039062e+01,1.449660491943359375e+02,1.752334022521972656e+01,4.000302505493164062e+01,1.374162139892578125e+02,1.409432983398437500e+01,0.000000000000000000e+00
1.879158020019531250e+01,5.548541259765625000e+01,4.758713150024414062e+01,2.996233749389648438e+01,1.582176818847656250e+02,3.701035022735595703e+00,3.408927536010742188e+01,1.420942077636718750e+02,1.134929847717285156e+01,4.205123519897460938e+01,1.468237457275390625e+02,1.527277183532714844e+01,4.512497329711914062e+01,1.388157043457031250e+02,1.066461753845214844e+01,0.000000000000000000e+00
1.787255287170410156e+01,5.665459442138671875e+01,2.852683258056640625e+01,3.686234283447265625e+01,1.467644195556640625e+02,1.307738780975341797e+01,3.446057128906250000e+01,1.379160156250000000e+02,1.926477622985839844e+01,3.994055175781250000e+01,1.455191345214843750e+02,2.208080863952636719e+01,4.306874084472656250e+01,1.359874877929687500e+02,1.676317596435546875e+01,0.000000000000000000e+00
2.530801582336425781e+01,3.954724502563476562e+01,3.285082626342773438e+01,4.428722381591796875e+01,1.189350738525390625e+02,1.554139328002929688e+01,4.821255874633789062e+01,1.174482574462890625e+02,9.792009735107421875e+01,5.181623840332031250e+01,1.331273651123046875e+02,8.009329223632812500e+01,5.276813507080078125e+01,1.407388458251953125e+02,5.146288681030273438e+01,0.000000000000000000e+00
2.533267974853515625e+01,5.301013565063476562e+01,1.922183609008789062e+01,3.198086929321289062e+01,1.249398574829101562e+02,2.646032142639160156e+01,3.514471435546875000e+01,1.262669296264648438e+02,1.469832458496093750e+02,3.753542709350585938e+01,1.442390899658203125e+02,7.936428070068359375e+01,4.754194259643554688e+01,1.404991149902343750e+02,3.996488952636718750e+01,0.000000000000000000e+00
2.263713455200195312e+01,3.832361221313476562e+01,3.711815643310546875e+01,3.784596633911132812e+01,1.259799957275390625e+02,1.277597713470458984e+01,4.257185363769531250e+01,1.210727005004882812e+02,8.185942077636718750e+01,4.676044082641601562e+01,1.374589691162109375e+02,7.347383117675781250e+01,5.280466461181640625e+01,1.411990814208984375e+02,4.761954116821289062e+01,0.000000000000000000e+00
3.327124786376953125e+01,2.162281417846679688e+01,2.154360532760620117e+00,1.562043094635009766e+01,8.917771148681640625e+01,3.667422866821289062e+01,4.758533096313476562e+01,7.782452392578125000e+01,4.809824752807617188e+01,5.934302902221679688e+01,6.827423858642578125e+01,5.837877655029296875e+01,6.708866882324218750e+01,5.184852600097656250e+01,5.536450576782226562e+01,0.000000000000000000e+00
3.652234649658203125e+01,1.751365089416503906e+01,8.724472045898437500e+00,2.456799507141113281e+01,5.277352905273437500e+01,2.919972801208496094e+01,4.551913452148437500e+01,6.520944213867187500e+01,2.297556304931640625e+01,5.021491241455078125e+01,6.139706039428710938e+01,4.572785186767578125e+01,5.692012023925781250e+01,4.414118194580078125e+01,4.167878723144531250e+01,0.000000000000000000e+00
3.351574325561523438e+01,2.091961479187011719e+01,5.633343219757080078e+00,2.146059989929199219e+01,7.448306274414062500e+01,3.949847030639648438e+01,4.325501251220703125e+01,7.252751159667968750e+01,3.852056884765625000e+01,5.113118743896484375e+01,6.196976470947265625e+01,5.681951522827148438e+01,5.832795333862304688e+01,4.477922439575195312e+01,4.344644927978515625e+01,0.000000000000000000e+00
4.083758163452148438e+01,3.889993667602539062e+01,4.835720825195312500e+01,6.187220001220703125e+01,1.310475463867187500e+02,2.100714874267578125e+01,4.523199081420898438e+01,1.430605468750000000e+02,4.165789413452148438e+01,3.350790405273437500e+01,1.496923828125000000e+02,4.091534423828125000e+01,2.416036224365234375e+01,1.663316955566406250e+02,3.021203994750976562e+01,0.000000000000000000e+00
2.579804039001464844e+01,4.772844314575195312e+01,3.695614242553710938e+01,4.316685867309570312e+01,1.357732238769531250e+02,2.774417114257812500e+01,2.588473320007324219e+01,1.372630615234375000e+02,1.269355316162109375e+02,2.931984138488769531e+01,1.447622070312500000e+02,9.520265197753906250e+01,4.007945251464843750e+01,1.390360412597656250e+02,9.461356353759765625e+01,0.000000000000000000e+00
2.881091690063476562e+01,4.850286483764648438e+01,3.480216598510742188e+01,4.816021728515625000e+01,1.262589187622070312e+02,2.808243560791015625e+01,4.628528213500976562e+01,1.243865051269531250e+02,9.725190734863281250e+01,4.592283630371093750e+01,1.348473815917968750e+02,8.767695617675781250e+01,6.318437194824218750e+01,1.184775695800781250e+02,6.717599487304687500e+01,0.000000000000000000e+00
2.551828384399414062e+01,5.250006866455078125e+01,1.912992286682128906e+01,3.141317749023437500e+01,1.346270446777343750e+02,4.190467834472656250e+00,2.545697021484375000e+01,1.382608947753906250e+02,1.151524810791015625e+02,2.896824836730957031e+01,1.532484130859375000e+02,7.447807312011718750e+01,2.801132392883300781e+01,1.591915130615234375e+02,3.440052032470703125e+01,0.000000000000000000e+00
2.806435203552246094e+01,5.076302719116210938e+01,1.513281726837158203e+01,3.423382568359375000e+01,1.313394470214843750e+02,5.733066082000732422e+00,2.836509323120117188e+01,1.349571075439453125e+02,9.183380126953125000e+01,3.268334197998046875e+01,1.487382812500000000e+02,7.039163970947265625e+01,3.289367294311523438e+01,1.546698150634765625e+02,3.738846588134765625e+01,0.000000000000000000e+00
2.577847290039062500e+01,5.607807159423828125e+01,1.664445686340332031e+01,3.361318206787109375e+01,1.191307144165039062e+02,1.794852256774902344e+01,4.099056243896484375e+01,1.159925384521484375e+02,1.591744384765625000e+02,4.719614410400390625e+01,1.325331268310546875e+02,8.746356964111328125e+01,6.667564392089843750e+01,1.193765106201171875e+02,5.454148864746093750e+01,0.000000000000000000e+00
1.662573814392089844e+01,5.254396057128906250e+01,2.236490440368652344e+01,3.458552551269531250e+01,1.151459732055664062e+02,4.460581588745117188e+01,4.838838958740234375e+01,1.079232330322265625e+02,1.163170776367187500e+02,5.505078125000000000e+01,1.255459899902343750e+02,8.338567352294921875e+01,7.857297515869140625e+01,1.097939910888671875e+02,6.968155670166015625e+01,0.000000000000000000e+00
3.489678192138671875e+01,3.537482452392578125e+01,9.251502990722656250e+00,5.837418365478515625e+01,1.125819625854492188e+02,4.510623550415039062e+01,4.443697738647460938e+01,1.253305206298828125e+02,1.117377777099609375e+02,4.527822113037109375e+01,1.368199768066406250e+02,8.191078948974609375e+01,4.384052276611328125e+01,1.430042572021484375e+02,4.223574829101562500e+01,0.000000000000000000e+00
3.457535171508789062e+01,3.442203140258789062e+01,1.164670467376708984e+01,5.174212265014648438e+01,1.198580703735351562e+02,3.637346267700195312e+01,4.164804077148437500e+01,1.273462600708007812e+02,9.069792938232421875e+01,4.343442535400390625e+01,1.395966949462890625e+02,8.207218933105468750e+01,4.495576477050781250e+01,1.461334533691406250e+02,4.839514923095703125e+01,0.000000000000000000e+00
1.494362354278564453e+01,1.516629028320312500e+01,7.439317321777343750e+01,6.653588867187500000e+01,8.922712707519531250e+01,8.222083282470703125e+01,9.022578430175781250e+01,7.936523437500000000e+01,1.094748764038085938e+02,9.929705047607421875e+01,8.428531646728515625e+01,9.921167755126953125e+01,1.119468841552734375e+02,6.558576202392578125e+01,9.911834716796875000e+01,0.000000000000000000e+00
1.072226619720458984e+01,2.845810699462890625e+01,6.172514343261718750e+01,6.812313079833984375e+01,8.456751251220703125e+01,7.135596466064453125e+01,9.392813110351562500e+01,6.549157714843750000e+01,1.214607086181640625e+02,1.088493957519531250e+02,6.789647674560546875e+01,1.149363098144531250e+02,1.282419738769531250e+02,4.711552429199218750e+01,1.075278930664062500e+02,0.000000000000000000e+00
1.723513603210449219e+01,3.955018615722656250e+01,7.039443206787109375e+01,6.581169891357421875e+01,1.258452911376953125e+02,2.745315170288085938e+01,6.935523986816406250e+01,1.197791519165039062e+02,4.245955657958984375e+01,6.054561614990234375e+01,1.448461456298828125e+02,5.557260513305664062e+01,2.265379714965820312e+01,1.471752777099609375e+02,2.118265724182128906e+01,0.000000000000000000e+00
1.855344772338867188e+01,3.780683135986328125e+01,7.374555206298828125e+01,6.311993789672851562e+01,1.309210510253906250e+02,2.754649734497070312e+01,6.281871414184570312e+01,1.292384490966796875e+02,3.497504806518554688e+01,5.767592239379882812e+01,1.469414978027343750e+02,4.646988296508789062e+01,2.385413169860839844e+01,1.475125579833984375e+02,1.372761249542236328e+01,0.000000000000000000e+00
1.906038665771484375e+01,4.402845001220703125e+01,6.206275177001953125e+01,6.005297470092773438e+01,1.419455108642578125e+02,2.326534271240234375e+01,6.107350921630859375e+01,1.340560607910156250e+02,3.184651756286621094e+01,5.499760055541992188e+01,1.478223419189453125e+02,5.102036285400390625e+01,2.451457214355468750e+01,1.571190185546875000e+02,3.194154357910156250e+01,0.000000000000000000e+00
2.593605041503906250e+01,5.836322021484375000e+01,1.966081809997558594e+01,4.513100433349609375e+01,1.290300292968750000e+02,1.774428558349609375e+01,3.543759155273437500e+01,1.357387237548828125e+02,6.075144195556640625e+01,3.461839294433593750e+01,1.495120697021484375e+02,5.570805740356445312e+01,2.588960266113281250e+01,1.656337890625000000e+02,2.620292091369628906e+01,0.000000000000000000e+00
2.391560173034667969e+01,5.842531967163085938e+01,2.223066139221191406e+01,4.647452545166015625e+01,1.252626419067382812e+02,1.530448913574218750e+01,3.848780059814453125e+01,1.323622589111328125e+02,5.206171035766601562e+01,3.323102569580078125e+01,1.488223419189453125e+02,5.394775772094726562e+01,2.184701919555664062e+01,1.672432098388671875e+02,3.027387046813964844e+01,0.000000000000000000e+00
2.458599281311035156e+01,4.487141799926757812e+01,3.051760482788085938e+01,4.933798599243164062e+01,1.190684967041015625e+02,1.428752326965332031e+01,3.964043807983398438e+01,1.235063552856445312e+02,3.593024063110351562e+01,3.672698211669921875e+01,1.407933807373046875e+02,5.164213943481445312e+01,3.400860977172851562e+01,1.576048278808593750e+02,2.667030334472656250e+01,0.000000000000000000e+00
2.547850990295410156e+01,1.488796997070312500e+01,1.801487541198730469e+01,4.916323089599609375e+01,1.127484970092773438e+02,5.077166080474853516e+00,3.860871887207031250e+01,1.370487670898437500e+02,9.511247634887695312e+00,3.452612686157226562e+01,1.541612243652343750e+02,2.838968467712402344e+01,3.430150604248046875e+01,1.548446044921875000e+02,1.580244159698486328e+01,0.000000000000000000e+00
2.763888549804687500e+01,1.417182159423828125e+01,2.073591423034667969e+01,4.881871414184570312e+01,1.185508499145507812e+02,3.862306118011474609e+00,3.804959487915039062e+01,1.390729827880859375e+02,1.474779796600341797e+01,3.348305130004882812e+01,1.550975036621093750e+02,2.881533050537109375e+01,3.318199539184570312e+01,1.574749298095703125e+02,1.668638038635253906e+01,0.000000000000000000e+00
2.585120201110839844e+01,1.386736392974853516e+01,2.109242630004882812e+01,4.173503494262695312e+01,1.358312835693359375e+02,9.936383247375488281e+00,3.917010498046875000e+01,1.449499511718750000e+02,1.838016700744628906e+01,3.550085067749023438e+01,1.568944702148437500e+02,2.587496566772460938e+01,3.658580398559570312e+01,1.556013336181640625e+02,1.351848316192626953e+01,0.000000000000000000e+00
2.087116622924804688e+01,5.108936309814453125e+01,2.541025161743164062e+01,2.740966796875000000e+01,1.311294403076171875e+02,2.150229644775390625e+01,3.719377136230468750e+01,1.227982254028320312e+02,7.841499328613281250e+01,4.535684585571289062e+01,1.380807952880859375e+02,6.757463836669921875e+01,6.109514617919921875e+01,1.337379608154296875e+02,4.798872756958007812e+01,0.000000000000000000e+00
2.256410980224609375e+01,5.019373703002929688e+01,2.973872756958007812e+01,3.086894607543945312e+01,1.283729095458984375e+02,1.323402118682861328e+01,3.728525161743164062e+01,1.219043960571289062e+02,4.618846893310546875e+01,4.497694015502929688e+01,1.365325775146484375e+02,6.092948532104492188e+01,6.274349212646484375e+01,1.292314758300781250e+02,4.583444213867187500e+01,0.000000000000000000e+00
2.098677062988281250e+01,4.361040496826171875e+01,3.714506149291992188e+01,4.203088378906250000e+01,1.221912765502929688e+02,3.180201911926269531e+01,4.224622344970703125e+01,1.232254486083984375e+02,7.124183654785156250e+01,4.764769363403320312e+01,1.346017303466796875e+02,7.348876190185546875e+01,5.743984603881835938e+01,1.322698211669921875e+02,4.585065078735351562e+01,0.000000000000000000e+00
2.628637695312500000e+01,3.528292465209960938e+01,7.164617919921875000e+01,5.475786590576171875e+01,1.266935272216796875e+02,8.330764770507812500e+01,4.609079742431640625e+01,1.311554870605468750e+02,1.281759338378906250e+02,4.872140502929687500e+01,1.376046752929687500e+02,9.386444854736328125e+01,3.238928604125976562e+01,1.583925781250000000e+02,5.370014190673828125e+01,0.000000000000000000e+00
2.998525810241699219e+01,3.566865539550781250e+01,5.989331054687500000e+01,5.415676879882812500e+01,1.307056884765625000e+02,6.169800567626953125e+01,4.511798477172851562e+01,1.315096588134765625e+02,1.142940521240234375e+02,4.354141998291015625e+01,1.397965698242187500e+02,9.079087066650390625e+01,3.194962882995605469e+01,1.529479980468750000e+02,5.437104415893554688e+01,0.000000000000000000e+00
2.536456108093261719e+01,3.363953399658203125e+01,6.884819030761718750e+01,5.402471923828125000e+01,1.249797363281250000e+02,5.793795776367187500e+01,4.682119369506835938e+01,1.300168609619140625e+02,1.275690002441406250e+02,4.990311431884765625e+01,1.370200500488281250e+02,9.911444091796875000e+01,4.049337387084960938e+01,1.548666992187500000e+02,6.418770599365234375e+01,0.000000000000000000e+00
1.819676208496093750e+01,4.101945495605468750e+01,7.127082061767578125e+01,3.641665267944335938e+01,1.115205459594726562e+02,2.741369056701660156e+01,6.208767318725585938e+01,9.802365112304687500e+01,4.075513458251953125e+01,8.662553405761718750e+01,9.014370727539062500e+01,3.672461700439453125e+01,9.762823486328125000e+01,9.151232910156250000e+01,3.430285644531250000e+01,0.000000000000000000e+00
1.754012489318847656e+01,4.006393814086914062e+01,6.466928863525390625e+01,2.963992309570312500e+01,1.154855422973632812e+02,2.883093070983886719e+01,5.746641540527343750e+01,1.013000335693359375e+02,4.384278106689453125e+01,8.289453125000000000e+01,9.085232543945312500e+01,4.244434738159179688e+01,9.303681182861328125e+01,9.220185852050781250e+01,3.820267105102539062e+01,0.000000000000000000e+00
3.865290832519531250e+01,3.562462615966796875e+01,6.026521682739257812e+01,1.032918167114257812e+01,1.602166748046875000e+02,3.099129199981689453e+00,5.285772705078125000e+01,1.100174407958984375e+02,2.617221450805664062e+01,8.916822052001953125e+01,7.826207733154296875e+01,3.328978729248046875e+01,1.149342727661132812e+02,7.188228607177734375e+01,2.560578346252441406e+01,0.000000000000000000e+00
2.765697097778320312e+01,3.161942672729492188e+01,7.833769226074218750e+01,6.493581390380859375e+01,8.689722442626953125e+01,1.529368782043457031e+01,9.341708374023437500e+01,6.534148406982421875e+01,2.632476806640625000e+01,1.071373672485351562e+02,5.088364410400390625e+01,4.198955535888671875e+01,1.068696060180664062e+02,4.201325225830078125e+01,2.948046302795410156e+01,0.000000000000000000e+00
3.925629425048828125e+01,3.452202606201171875e+01,5.934720611572265625e+01,1.083181953430175781e+01,1.643423004150390625e+02,4.777823925018310547e+00,4.451042938232421875e+01,1.159023818969726562e+02,3.053156280517578125e+01,8.348442840576171875e+01,7.596344757080078125e+01,4.596773147583007812e+01,1.126558609008789062e+02,6.862400054931640625e+01,3.304166412353515625e+01,0.000000000000000000e+00
3.858515930175781250e+01,3.387980651855468750e+01,6.095576095581054688e+01,2.920584487915039062e+01,1.235116348266601562e+02,2.109102058410644531e+01,7.506484985351562500e+01,8.617457580566406250e+01,4.181240463256835938e+01,9.275537872314453125e+01,6.629505920410156250e+01,5.092083358764648438e+01,1.061656875610351562e+02,6.834286499023437500e+01,3.586585998535156250e+01,0.000000000000000000e+00
3.860833358764648438e+01,4.052217483520507812e+01,6.232696533203125000e+01,3.693074417114257812e+01,1.175361251831054688e+02,1.409395694732666016e+01,8.365415191650390625e+01,8.496764373779296875e+01,3.428788375854492188e+01,1.041993255615234375e+02,6.571170806884765625e+01,3.864908218383789062e+01,1.263539962768554688e+02,6.573265075683593750e+01,2.670910835266113281e+01,0.000000000000000000e+00
1.899913597106933594e+01,3.453698730468750000e+01,5.590759658813476562e+01,3.789000701904296875e+01,1.329231109619140625e+02,2.292989921569824219e+01,3.737370681762695312e+01,1.345991210937500000e+02,1.331379394531250000e+02,4.374829864501953125e+01,1.427935485839843750e+02,7.970704650878906250e+01,3.170587730407714844e+01,1.536037445068359375e+02,2.996492958068847656e+01,0.000000000000000000e+00
1.706469154357910156e+01,3.392662429809570312e+01,6.292802810668945312e+01,4.144066238403320312e+01,1.280366058349609375e+02,8.212008666992187500e+01,4.145772552490234375e+01,1.373000640869140625e+02,1.360726776123046875e+02,4.481589508056640625e+01,1.459858398437500000e+02,8.280712890625000000e+01,3.141552925109863281e+01,1.481705017089843750e+02,3.030655288696289062e+01,0.000000000000000000e+00
1.131816482543945312e+01,3.390509796142578125e+01,6.963921356201171875e+01,4.329193496704101562e+01,1.294101257324218750e+02,3.810345458984375000e+01,4.202284240722656250e+01,1.369862060546875000e+02,1.131688232421875000e+02,4.192974090576171875e+01,1.489407501220703125e+02,6.897817993164062500e+01,3.084743690490722656e+01,1.489566345214843750e+02,2.546982002258300781e+01,0.000000000000000000e+00
2.594684028625488281e+01,7.668165588378906250e+01,4.279981613159179688e+01,1.940424346923828125e+01,1.273108768463134766e+01,2.915643930435180664e+00,6.850850582122802734e+00,1.111641407012939453e+01,1.683969616889953613e+00,7.883289337158203125e+00,7.645076274871826172e+00,2.812608242034912109e+00,2.010845375061035156e+01,6.370666503906250000e+00,1.355522513389587402e+00,1.000000000000000000e+00
2.642116355895996094e+01,7.891979980468750000e+01,3.720250320434570312e+01,2.033084678649902344e+01,1.093988704681396484e+01,2.457247972488403320e+00,8.478333473205566406e+00,9.813453674316406250e+00,1.681361675262451172e+00,9.578860282897949219e+00,6.411438941955566406e+00,4.041892528533935547e+00,2.172712326049804688e+01,5.633019924163818359e+00,2.918049812316894531e+00,1.000000000000000000e+00
2.741510963439941406e+01,7.663142395019531250e+01,4.305810928344726562e+01,1.931777572631835938e+01,1.382148170471191406e+01,2.872519493103027344e+00,6.806496143341064453e+00,1.191730403900146484e+01,1.152550816535949707e+00,7.760623455047607422e+00,8.188124656677246094e+00,2.844037771224975586e+00,1.961000823974609375e+01,5.323709011077880859e+00,1.709047675132751465e+00,1.000000000000000000e+00
4.950490570068359375e+01,6.079047393798828125e+01,1.908433723449707031e+01,2.000080108642578125e+01,1.358341789245605469e+01,5.839144229888916016e+00,7.239025592803955078e+00,9.449562072753906250e+00,2.358823299407958984e+00,9.904382705688476562e+00,9.259172439575195312e+00,4.715712547302246094e+00,2.536621284484863281e+01,8.167580604553222656e+00,3.166794300079345703e+00,1.000000000000000000e+00
4.845644378662109375e+01,5.317144775390625000e+01,2.193022346496582031e+01,1.833662414550781250e+01,1.944657897949218750e+01,7.762810230255126953e+00,6.555467128753662109e+00,1.920713806152343750e+01,1.678256511688232422e+00,1.091731357574462891e+01,9.558743476867675781e+00,5.110587120056152344e+00,2.604903602600097656e+01,4.373754024505615234e+00,8.536939024925231934e-01,1.000000000000000000e+00
4.265329360961914062e+01,5.229318237304687500e+01,2.251124382019042969e+01,1.845416069030761719e+01,1.892799186706542969e+01,6.830800533294677734e+00,5.900838851928710938e+00,1.884115028381347656e+01,1.322361350059509277e+00,9.551951408386230469e+00,8.684968948364257812e+00,4.171710968017578125e+00,2.498639106750488281e+01,2.338004350662231445e+00,1.825583577156066895e+00,1.000000000000000000e+00
1.932418441772460938e+01,4.982772827148437500e+01,6.310725784301757812e+01,1.628743934631347656e+01,1.097340965270996094e+01,7.781014442443847656e+00,2.148004531860351562e+00,5.998214244842529297e+00,3.929509878158569336e+00,1.436752700805664062e+01,3.526590108871459961e+00,4.385963916778564453e+00,3.002095222473144531e+01,1.012911605834960938e+01,5.698300361633300781e+00,1.000000000000000000e+00
2.310884475708007812e+01,5.969729995727539062e+01,6.574131774902343750e+01,1.620343971252441406e+01,1.244835376739501953e+01,5.625442981719970703e+00,3.921045541763305664e+00,7.280016899108886719e+00,2.602994441986083984e+00,1.609442710876464844e+01,4.248311996459960938e+00,3.400190830230712891e+00,3.608511352539062500e+01,5.715233802795410156e+00,3.216571092605590820e+00,1.000000000000000000e+00
2.076858711242675781e+01,5.067946243286132812e+01,6.203389358520507812e+01,1.875051689147949219e+01,1.087924289703369141e+01,7.480744361877441406e+00,2.685281038284301758e+00,6.816619396209716797e+00,4.166311264038085938e+00,1.292899990081787109e+01,2.467360734939575195e+00,4.628358364105224609e+00,2.958618164062500000e+01,8.766489982604980469e+00,5.423750877380371094e+00,1.000000000000000000e+00
